nl-product-card__no-button href,nl-product-card__title,nl-product__brand--bold,nl-product-card__image-wrap src,nl-price--total,nl-price--now,nl-price--each,bv_text,bv_text (2),bv-off-screen,nl-tag,nl-tag (2),nl-product__code,nl-rebate-header,nl-product-card__atc-button-label,nl-price--total--red,nl-price--was,nl-price--was (2),nl-price--was (3),sr-only,nl-product-card__urgent-low-stock,nl-checkbox__text,nl-product-card__availability-message,nl-price--now (2),nl-product-card__show-colour,nl-tag src,nl-price--each (2),nl-product-card__link-text,nl-product-card__title (2),nl-product-card__title (3),nl-rebate__grey-copy-msg--link href,nl-rebate__grey-copy-msg--link,lazyload src
https://www.canadiantire.ca/fr/pdp/rotissoire-antiadhesive-heritage-the-rock-allant-au-lave-vaisselle-et-au-four-17-x-30-4-cm-1428308p.html,"Rôtissoire antiadhésive Heritage The Rock, allant au lave-vaisselle et au four, 17 x 30,4 cm",Heritage,https://media-www.canadiantire.ca/product/living/kitchen/cookware/1428308/heritage-rock-17x12-roaster-9b409a75-c30e-4bb5-a41a-e49067aec0e5-jpgrendition.jpg?im=whresize&wid=200&hei=200,,,,4.3,(130),4.3 étoile(s) sur 5. 130 évaluations,Liquidation◊,Mieux notés,#142-8308-4,,Options,,,,,,,Comparer,,,,https://media-www.canadiantire.ca/category-content/2023/northern-light/tested-fr.png,,,,,,,
https://www.canadiantire.ca/fr/pdp/couverture-de-voyage-chauffante-en-molleton-treksafe-automotive-12-v-carreaux-57-x-40-po-0323960p.html,"Couverture de voyage chauffante en molleton Treksafe Automotive 12 V, carreaux, 57 x 40 po",Treksafe Automotive,https://media-www.canadiantire.ca/product/automotive/car-care-accessories/auto-comfort/0323960/treksafe-12v-heated-blanket-72ae7d23-ed1e-4465-a861-9d57b2052d62-jpgrendition.jpg?im=whresize&wid=200&hei=200,,,,3.6,(16),3.6 étoile(s) sur 5. 16 évaluations,Liquidation◊,,#032-3960-0,,Options,,,,,,,,,,,,,,,,,,
https://www.canadiantire.ca/fr/pdp/velo-hybride-raleigh-sundance-700c-cuivre-0711982p.html,"Vélo hybride Raleigh Sundance, 700C, cuivré",Raleigh,https://media-www.canadiantire.ca/product/playing/cycling/bicycles/0711982/raleigh-sundance-women-s-hybrid-bike-700c-3bb8d501-e6aa-426e-8174-061f74e98473-jpgrendition.jpg?im=whresize&wid=200&hei=200,,,,3.5,(35),3.5 étoile(s) sur 5. 35 évaluations,Liquidation◊,Exclusivité,#071-1982-6,,Options,,,,,,,Comparer,,,,,,,,,,,
https://www.canadiantire.ca/fr/pdp/bouteille-d-eau-en-acier-inoxydable-isotherme-a-double-paroi-ambition-the-bird-s-papaya-x-manna-avec-paille-rabattable-et-poignee-laterale-32-oz-2421057p.html,"Bouteille d'eau en acier inoxydable isotherme à double paroi Ambition The Bird's Papaya x Manna avec paille rabattable et poignée latérale, 32 oz",Manna,https://media-www.canadiantire.ca/product/living/kitchen/food-storage/2421057/bird-s-papaya-32oz-pearl-white-50ee60f4-9bd0-47e5-beca-0a512078586c-jpgrendition.jpg?im=whresize&wid=200&hei=200,,,,4.0,(62),4.0 étoile(s) sur 5. 62 évaluations,Liquidation◊,Mieux notés,#242-1057X,,Options,,,,,,,,,,+ Plus d'options,,,,,,,,
https://www.canadiantire.ca/fr/pdp/certified-plaquettes-de-frein-0168400p.html,Certified - Plaquettes de frein,Certified,https://media-www.canadiantire.ca/product/automotive/heavy-auto-parts/brakes/0130300/pd172-economy-pads-35c4002d-fb57-40c1-8c38-82d3b57bb2cd-jpgrendition.jpg?im=whresize&wid=200&hei=200,,,,3.8,(79),3.8 étoile(s) sur 5. 79 évaluations,Liquidation◊,Exclusivité,#013-0307X,,Options,,,,,,,,,,+ Plus d'options,,,,,,,,
https://www.canadiantire.ca/fr/pdp/engrais-a-pelouse-d-automne-golfgreen-12-0-18-12-kg-0592379p.html,"Engrais à pelouse d’automne Golfgreen, 12-0-18, 12 kg",Golfgreen,https://media-www.canadiantire.ca/product/seasonal-gardening/gardening/lawn-plant-care/0592379/golfgreen-fall-fertilizer-12kg-258d0078-46bc-4851-8d03-5bd893a76387-jpgrendition.jpg?im=whresize&wid=200&hei=200,,,,3.9,(226),3.9 étoile(s) sur 5. 226 évaluations,Liquidation◊,Exclusivité,#059-2379-0,,Options,,,,,,,,,,,https://media-www.canadiantire.ca/category-content/2023/northern-light/maple-leaf-94x40.png,,,,,,,
https://www.canadiantire.ca/fr/pdp/portemanteau-d-entree-a-5-crochets-avec-banc-de-rangement-et-support-pour-chaussures-canvas-langham-1680085p.html,Portemanteau d'entrée à 5 crochets avec banc de rangement et support pour chaussures CANVAS Langham,CANVAS,https://media-www.canadiantire.ca/product/living/home-decor/furniture/1680085/canvas-langham-hall-tree-034fa996-d28a-4ee8-bd8f-0ce8bcd81d20.png?im=whresize&wid=200&hei=200,,,,4.4,(123),4.4 étoile(s) sur 5. 123 évaluations,Liquidation◊,Mieux notés,#168-0085-0,,Options,,,,,,,,,,,https://media-www.canadiantire.ca/category-content/2023/northern-light/tested-fr.png,,,,,,,
https://www.canadiantire.ca/fr/pdp/canvas-fauteuil-muskoka-de-jardin-en-plastique-recycle-bleu-marine-0882175p.html,"CANVAS - Fauteuil Muskoka de jardin en plastique recyclé, bleu marine",CANVAS,https://media-www.canadiantire.ca/product/seasonal-gardening/backyard-living/outdoor-furniture/0882175/canvas-arrowhead-muskoka-chair-navy-a735a61b-9bcc-4277-97d5-5930c7947450-jpgrendition.jpg?im=whresize&wid=200&hei=200,,Maintenant,,4.8,(154),4.8 étoile(s) sur 5. 154 évaluations,Liquidation◊,Mieux notés,#088-2175-4,,Ajouter,"174,93 $",Était±,±,"249,99 $","prix était 249,99 $",,Comparer,10 En Stock,,,https://media-www.canadiantire.ca/category-content/2023/northern-light/maple-leaf-94x40.png,,,,,,,
https://www.canadiantire.ca/fr/pdp/velo-disney-enfants-roue-de-14-po-roues-stabilisatrices-0711407p.html,"Vélo Disney, enfants, roue de 14 po, roues stabilisatrices",,https://media-www.canadiantire.ca/product/playing/cycling/bicycles/0711407/disney-princess-14-kids-bike-99079b1e-e5c3-44f4-922c-c8b3227002fa-jpgrendition.jpg?im=whresize&wid=200&hei=200,,Maintenant,,4.1,(41),4.1 étoile(s) sur 5. 41 évaluations,Liquidation◊,Articles à succès,#071-1407-8,,Ajouter,"99,93 $",Était±,±,"149,99 $","prix était 149,99 $",,Comparer,21 En Stock,,,,,,,,,,
https://www.canadiantire.ca/fr/pdp/autocuiseur-electrique-multifonction-9-en-1-instant-pot-duo-plus-avec-accessoire-pour-oeuf-6-pintes-0430359p.html,"Autocuiseur électrique multifonction 9-en-1 Instant Pot Duo Plus avec accessoire pour oeuf, 6 pintes",Instant Pot,https://media-www.canadiantire.ca/product/living/kitchen/kitchen-appliances/0430359/instant-pot-6qt-pressure-cooker-w-egg-attachment-2fcc2076-4ecd-416f-b8c8-c9691d9a6ab7-jpgrendition.jpg?im=whresize&wid=200&hei=200,,Maintenant,,5.0,(4),5.0 étoile(s) sur 5. 4 évaluations,Liquidation◊,Mieux notés,#043-0359-6,,Ajouter,"99,93 $",Était±,±,"149,99 $","prix était 149,99 $",Il n’en reste que 3,Comparer,,,,,,,,,,,
https://www.canadiantire.ca/fr/pdp/trousse-de-depart-pour-conservation-et-entreposage-d-aliments-fresh-save-de-zwilling-avec-pompe-a-depression-portative-0430335p.html,Trousse de départ pour conservation et entreposage d'aliments Fresh & Save de Zwilling avec pompe à dépression portative,Zwilling,https://media-www.canadiantire.ca/product/living/kitchen/kitchen-appliances/0430335/zwilling-food-storage-starter-kit-8pc-ee27a980-a5f6-4ca9-860b-310987524806-jpgrendition.jpg?im=whresize&wid=200&hei=200,,Maintenant,,4.5,(18),4.5 étoile(s) sur 5. 18 évaluations,Liquidation◊,Mieux notés,#043-0335-2,,Ajouter,"99,93 $",Était±,±,"189,99 $","prix était 189,99 $",,Comparer,50 En Stock,,,,,,,,,,
https://www.canadiantire.ca/fr/pdp/marmite-electrique-multiusage-heritage-the-rock-noir-4-8-pintes-0430060p.html,"Marmite électrique multiusage Heritage The Rock, noir, 4,8 pintes",Heritage,https://media-www.canadiantire.ca/product/living/kitchen/kitchen-appliances/0430060/heritage-rock-electric-multi-pot-d7c6dadb-b3da-402e-b816-39f168cb0361-jpgrendition.jpg?im=whresize&wid=200&hei=200,,Maintenant,,4.7,(828),4.7 étoile(s) sur 5. 828 évaluations,Liquidation◊,Mieux notés,#043-0060-4,,Ajouter,"54,93 $",Était±,±,"89,99 $","prix était 89,99 $",,Comparer,57 En Stock,,,https://media-www.canadiantire.ca/category-content/2023/northern-light/tested-fr.png,,,,,,,
https://www.canadiantire.ca/fr/pdp/mini-sonnette-de-velo-supercycle-en-alliage-avec-levier-reglable-son-puissant-argent-0730615p.html,"Mini-sonnette de vélo Supercycle en alliage avec levier réglable, son puissant, argent",Supercycle,https://media-www.canadiantire.ca/product/playing/cycling/bicycle-accessories/0730615/supercycle-mini-bike-bell-08c70060-138d-4890-99f1-96684411dade-jpgrendition.jpg?im=whresize&wid=200&hei=200,,,,4.0,(100),4.0 étoile(s) sur 5. 100 évaluations,Liquidation◊,Mieux notés,#073-0615-4,,Options,,,,,,,,,,,,,,,,,,
https://www.canadiantire.ca/fr/pdp/baton-de-randonnee-telescopique-reglable-woods-exposure-en-aluminium-avec-pince-pour-telephone-pour-la-randonnee-et-la-marche-0765887p.html,"Bâton de randonnée télescopique réglable Woods Exposure, en aluminium avec pince pour téléphone, pour la randonnée et la marche",Woods,https://media-www.canadiantire.ca/product/playing/camping/camping-accessories/0765887/woods-exposure-trekking-pole-single--461c3522-3b43-4288-8f1f-cbff42cefc56-jpgrendition.jpg?im=whresize&wid=200&hei=200,,,,4.5,(57),4.5 étoile(s) sur 5. 57 évaluations,Liquidation◊,Articles à succès,#076-5887-0,,Options,,,,,,,,,,,,,,,,,,
https://www.canadiantire.ca/fr/pdp/table-avec-foyer-d-exterieur-canvas-breton-40-000-btu-gris-0851592p.html,"Table avec foyer d'extérieur CANVAS Breton, 40 000 BTU, gris",CANVAS,https://media-www.canadiantire.ca/product/seasonal-gardening/backyard-living/outdoor-heating/0851592/canvas-breton-fire-table-8ad89668-2bc1-4237-bf2c-1ee716064531-jpgrendition.jpg?im=whresize&wid=200&hei=200,,,,4.0,(76),4.0 étoile(s) sur 5. 76 évaluations,Liquidation◊,Mieux notés,#085-1592-2,,Options,,,,,,,Comparer,,,,,,,,,,,
https://www.canadiantire.ca/fr/pdp/aspirateur-balai-shark-sans-fil-detect-pro-systeme-a-vidage-automatique-2l-0437153p.html,"Aspirateur-balai Shark sans fil Detect Pro, système à vidage automatique 2L",Shark,https://media-www.canadiantire.ca/product/living/cleaning/vacuums-and-floorcare/0437153/shark-cleansense-detect-cordless-auto-empty-xl-stick-vacuum-eed5f1b2-0921-426b-8c51-73bb6c0a119d-jpgrendition.jpg?im=whresize&wid=200&hei=200,,,,4.0,(296),4.0 étoile(s) sur 5. 296 évaluations,Liquidation◊,,#043-7153-2,,Options,,,,,,,Comparer,,,,https://media-www.canadiantire.ca/category-content/2023/northern-light/tested-fr.png,,,,,,,
https://www.canadiantire.ca/fr/pdp/melangeur-personnel-a-haute-vitesse-batteur-et-robot-culinaire-miniature-magic-bullet-rouge-17-pieces-0437323p.html,"Mélangeur personnel à haute vitesse, batteur et robot culinaire miniature Magic Bullet, rouge, 17 pièces",Magic Bullet,https://media-www.canadiantire.ca/product/living/kitchen/kitchen-appliances/0437323/magic-bullet-red-17-piece--4757d419-2826-48e0-a6e0-a3d8375331c3-jpgrendition.jpg?im=whresize&wid=200&hei=200,,,,3.7,(903),3.7 étoile(s) sur 5. 903 évaluations,Liquidation◊,,#043-7323-8,,Options,,,,,,,Comparer,,,,,,,,,,,
https://www.canadiantire.ca/fr/pdp/foyer-au-bois-rond-en-acier-for-living-avec-pare-etincelles-24-po-0850102p.html,"Foyer au bois rond en acier For Living avec pare-étincelles, 24 po",For Living,https://media-www.canadiantire.ca/product/seasonal-gardening/backyard-living/outdoor-heating/0850100/canvas-erikson-29-faux-concrete-gas-fire-table-tank-out-fe57e6dd-0e3e-4f3e-bc30-0fb24950e454-jpgrendition.jpg?im=whresize&wid=200&hei=200,,,,2.5,(12),2.5 étoile(s) sur 5. 12 évaluations,Liquidation◊,Exclusivité,#085-0102-6,,Options,,,,,,,Comparer,,,,,,,,,,,
https://www.canadiantire.ca/fr/pdp/scie-a-onglets-coulissante-a-biseau-simple-evolution-r255sms-avec-lame-de-coupe-multi-materiaux-de-10-po-15-a-0556779p.html,"Scie à onglets coulissante à biseau simple Evolution R255SMS avec lame de coupe multi-matériaux de 10 po, 15 A",Evolution,https://media-www.canadiantire.ca/product/fixing/tools/stationary-tools/0556779/evolution-10-multi-material-mitre-saw-40d4ba72-2273-4e47-94c5-9982b6cb6475-jpgrendition.jpg?im=whresize&wid=200&hei=200,,,,4.0,(52),4.0 étoile(s) sur 5. 52 évaluations,Liquidation◊,Mieux notés,#055-6779-2,,Options,,,,,,,,,,,https://media-www.canadiantire.ca/category-content/2023/northern-light/tested-fr.png,,,,,,,
https://www.canadiantire.ca/fr/pdp/remise-camouflage-hydrofuge-facile-a-assembler-weatherfast-avec-protection-anti-uv-10-x-10-x-8-pi-0370020p.html,"Remise camouflage hydrofuge facile à assembler WeatherFast avec protection anti-UV, 10 x 10 x 8 pi",WeatherFast,https://media-www.canadiantire.ca/product/automotive/car-care-accessories/auto-shelters-and-car-covers/0370020/10x10x8-camouflage-shed-4507ab62-bbbc-4e16-980d-f2813ff41029-jpgrendition.jpg?im=whresize&wid=200&hei=200,,,,2.9,(32),2.9 étoile(s) sur 5. 32 évaluations,Liquidation◊,,#037-0020-6,,Options,,,,,,,,,,,,,,,,,,
https://www.canadiantire.ca/fr/pdp/casque-de-velo-mips-raleigh-venture-avec-lumiere-a-del-adulte-0733633p.html,"Casque de vélo MIPS Raleigh Venture avec lumière à DEL, adulte",Raleigh,https://media-www.canadiantire.ca/product/playing/cycling/bicycle-accessories/0733633/raleigh-venture-adult-mips-bike-helmet-blue-d2fb2c48-ad8e-4c6f-bfac-5931e78ed632-jpgrendition.jpg?im=whresize&wid=200&hei=200,,,,4.7,(99),4.7 étoile(s) sur 5. 99 évaluations,Liquidation◊,Mieux notés,#073-3633X,,Options,,,,,,,Comparer,,,+ Plus d'options,https://media-www.canadiantire.ca/category-content/2023/northern-light/tested-fr.png,,,,,,,
https://www.canadiantire.ca/fr/pdp/tapis-shock-athletics-pour-equipement-sportif-6-5-pi-1840570p.html,"Tapis Shock Athletics pour équipement sportif, 6,5 pi",Shock Athletic,https://media-www.canadiantire.ca/product/playing/exercise/exercise-accessories/1840570/shock-athletic-3-x6-5-equipment-mat-1ea9b649-a445-48f2-a23c-3e4c0734eff2-jpgrendition.jpg?im=whresize&wid=200&hei=200,,,,4.0,(42),4.0 étoile(s) sur 5. 42 évaluations,Liquidation◊,Mieux notés,#184-0570-4,,Options,,,,,,,,,,,,,,,,,,
https://www.canadiantire.ca/fr/pdp/glaciere-mobicool-12-v-34-l-bleu-0370566p.html,"Glacière Mobicool 12 V, 34 L, bleu",Mobicool,https://media-www.canadiantire.ca/product/playing/camping/hydration-coolers/0370566/mobicool-12v-cooler-6220a881-1767-4ff7-a8c0-2c8be3420758-jpgrendition.jpg?im=whresize&wid=200&hei=200,,,,3.8,(163),3.8 étoile(s) sur 5. 163 évaluations,Liquidation◊,,#037-0566-8,,Options,,,,,,,Comparer,,,,,,,,,,,
https://www.canadiantire.ca/fr/pdp/bac-de-rangement-robuste-rubbermaid-roughneck-avec-couvercle-68-l-bleu-ens-2-4991885p.html,"Bac de rangement robuste Rubbermaid Roughneck avec couvercle, 68 L, bleu, ens. 2",Rubbermaid,https://media-www.canadiantire.ca/product/living/home-organization/storage-solutions/4991885/rubbermaid-roughneck-68-l-tote-with-lid-2-pack-92cd31c5-17cf-4336-a5f3-4d5c455f1265-jpgrendition.jpg?im=whresize&wid=200&hei=200,,,,4.4,(8),4.4 étoile(s) sur 5. 8 évaluations,Liquidation◊,Mieux notés,#499-1885-2,,Options,,,,,,,Comparer,,,,,,,,,,,
https://www.canadiantire.ca/fr/pdp/generatrice-portative-a-gaz-3550-4450-w-certified-0550380p.html,Génératrice portative à gaz 3550/4450 W Certified,Certified,https://media-www.canadiantire.ca/product/seasonal-gardening/outdoor-tools/power-creation/0550380/certified-3550w-4450w-gas-generator-bc3f04bc-a321-4761-847b-7b96c4ca5a53-jpgrendition.jpg?im=whresize&wid=200&hei=200,,,,4.0,(142),4.0 étoile(s) sur 5. 142 évaluations,Liquidation◊,Articles à succès,#055-0380-4,,Options,,,,,,,Comparer,,,,,,,,,,,
https://www.canadiantire.ca/fr/pdp/bissell-revolution-hydrosteamtm-petpro-aspirateur-vertical-a-nettoyage-en-profondeur-pour-animaux-de-compagnie-0437133p.html,BISSELL® Revolution® HydroSteam™ PetPro - Aspirateur vertical à nettoyage en profondeur pour animaux de compagnie,BISSELL,https://media-www.canadiantire.ca/product/living/cleaning/vacuums-and-floorcare/0437133/bissell-revolutiona-hydrosteama-upright-deep-cleaner-eca5d00f-29ae-4142-91b4-5d40e92b36d6-jpgrendition.jpg?im=whresize&wid=200&hei=200,,,,4.4,(279),4.4 étoile(s) sur 5. 279 évaluations,Liquidation◊,Mieux notés,#043-7133-0,,Options,,,,,,,Comparer,,,,,,,,,,,
https://www.canadiantire.ca/fr/pdp/moule-a-brie-en-gres-master-chef-bleu-marine-1427201p.html,"Moule à brie en grès MASTER Chef, bleu marine",MASTER Chef,https://media-www.canadiantire.ca/product/living/kitchen/cookware/1427201/master-chef-navy-blue-stoneware-brie-baker-5576020a-cf40-4b09-aa2f-e16925d33c52-jpgrendition.jpg?im=whresize&wid=200&hei=200,,,,4.5,(21),4.5 étoile(s) sur 5. 21 évaluations,Liquidation◊,Mieux notés,#142-7201-2,,Options,,,,,,,Comparer,,,,,,,,,,,
https://www.canadiantire.ca/fr/pdp/huile-a-moteur-synthetique-castrol-edge-ll-iv-0w20-4-73-l-0289567p.html,"Huile à moteur synthétique Castrol EDGE LL-IV 0W20, 4,73 L",Castrol,https://media-www.canadiantire.ca/product/automotive/auto-maintenance/oil-pcmo-/0289567/castrol-edge-euro-ll-iv-0w20-5l-07b893f5-0758-4562-ab91-4f7d931c3eb1-jpgrendition.jpg?im=whresize&wid=200&hei=200,,Maintenant,,5.0,(1),5.0 étoile(s) sur 5. 1 évaluation,Liquidation◊,Mieux notés,#028-9567-4,,Ajouter,"44,93 $",Était±,±,"66,99 $","prix était 66,99 $",,,187 En Stock,,,,,,,,,,
https://www.canadiantire.ca/fr/pdp/sarcloir-rotatif-a-portee-etendue-en-acier-fiskars-6-roues-avec-poignee-telescopique-1591903p.html,"Sarcloir rotatif à portée étendue en acier Fiskars, 6 roues, avec poignée télescopique",Fiskars,https://media-www.canadiantire.ca/product/seasonal-gardening/outdoor-tools/manual-lawn-garden-tools/1591903/fiskars-rotary-cultivator-14cc3d6f-ca85-4b4b-aa04-6f4077690e17-jpgrendition.jpg?im=whresize&wid=200&hei=200,,Maintenant,,4.2,(46),4.2 étoile(s) sur 5. 46 évaluations,Liquidation◊,Mieux notés,#159-1903-0,,Ajouter,"32,93 $",Était±,±,"47,99 $","prix était 47,99 $",Il n’en reste que 3,,,,,,,,,,,,
https://www.canadiantire.ca/fr/pdp/balai-a-neige-en-eva-antirayure-garant-avec-grattoir-36-po-0304458p.html,"Balai à neige en EVA antirayure Garant avec grattoir, 36 po",Garant,https://media-www.canadiantire.ca/product/automotive/car-care-accessories/auto-winter-accessories/0304458/36-garant-eva-snowbrush-858a05fb-d3b5-4803-850a-f6eaf32ce244-jpgrendition.jpg?im=whresize&wid=200&hei=200,,Maintenant,,4.2,(88),4.2 étoile(s) sur 5. 88 évaluations,Liquidation◊,Mieux notés,#030-4458-6,,Ajouter,"19,93 $",Était±,±,"23,99 $","prix était 23,99 $",,,85 En Stock,,,https://media-www.canadiantire.ca/category-content/2023/northern-light/tested-fr.png,,,,,,,
https://www.canadiantire.ca/fr/pdp/panier-tiroir-for-living-cubique-en-tissu-couleurs-assorties-10-5-x-11-po-0687175p.html,"Panier-tiroir For Living cubique en tissu, couleurs assorties, 10,5 x 11 po",For Living,https://media-www.canadiantire.ca/product/living/home-decor/decor-accents/0687176/for-living-grey-fabric-cube-10-5in-x-11in-2-dd8d99b6-72a0-4c57-9dc4-039c89c263fa.png?im=whresize&wid=200&hei=200,,Maintenant,,4.5,(77),4.5 étoile(s) sur 5. 77 évaluations,Liquidation◊,Mieux notés,#068-7175X,,Options,"3,93 $",Était,,"5,99 $","prix était à partir de 5,99 $",,Comparer,,et+,+ Plus d'options,,,,,,,,
https://www.canadiantire.ca/fr/pdp/jeu-de-badminton-rec-tek-pour-2-joueurs-1841598p.html,Jeu de badminton Rec-Tek pour 2 joueurs,Rec-Tek,https://media-www.canadiantire.ca/product/seasonal-gardening/backyard-fun/backyard-amusement/1841598/rec-tek-2-player-badminton-set-5002cb7f-f667-4990-8a56-365bd838404e-jpgrendition.jpg?im=whresize&wid=200&hei=200,,Maintenant,,3.6,(5),3.6 étoile(s) sur 5. 5 évaluations,Liquidation◊,Exclusivité,#184-1598-4,,Ajouter,"6,93 $",Était±,±,"9,99 $","prix était 9,99 $",,,39 En Stock,,,,,,,,,,
https://www.canadiantire.ca/fr/pdp/dyson-hp09-hot-cooltm-purificateur-d-air-radiateur-ventilateur-sans-pales-formaldehyde-elimine-les-allergenes-et-les-odeurs-blanc-or-0438626p.html,"Dyson HP09 Hot + Cool™ - Purificateur d'air/radiateur/ventilateur sans pales formaldéhyde, élimine les allergènes et les odeurs, blanc/or",Dyson,https://media-www.canadiantire.ca/product/fixing/home-environment/home-air-quality-appliances/0438626/dyson-purifier-hot-formaldehyde-ee10d403-935d-497e-a8f5-b3b1f5526160-jpgrendition.jpg?im=whresize&wid=200&hei=200,,,,4.3,(725),4.3 étoile(s) sur 5. 725 évaluations,Liquidation◊,Mieux notés,#043-8626-2,,Options,,,,,,,Comparer,,,,,,,,,,,
https://www.canadiantire.ca/fr/pdp/nettoyeur-a-planchers-durs-shark-hydrosweep-0437208p.html,Nettoyeur à planchers durs Shark Hydrosweep,Shark,https://media-www.canadiantire.ca/product/living/cleaning/vacuums-and-floorcare/0437208/shark-hydrosweep-hard-floor-cleaner-7d02b31d-1806-4b8f-ae3c-c949fe5ae231-jpgrendition.jpg?im=whresize&wid=200&hei=200,,,,4.3,(76),4.3 étoile(s) sur 5. 76 évaluations,Liquidation◊,Mieux notés,#043-7208-4,,Options,,,,,,,Comparer,,,,,,,,,,,
https://www.canadiantire.ca/fr/pdp/velo-supercycle-pixie-dust-enfants-roue-de-12-po-bleu-rose-0711797p.html,"Vélo Supercycle Pixie Dust, enfants, roue de 12 po, bleu/rose",Supercycle,https://media-www.canadiantire.ca/product/seasonal-gardening/cycling/bicycles/0711797/supercycle-pixie-dust-kids-bike-12--6fbc15e4-b27b-4647-9906-e45c929594cf-jpgrendition.jpg?im=whresize&wid=200&hei=200,,Maintenant,,4.4,(36),4.4 étoile(s) sur 5. 36 évaluations,Liquidation◊,Mieux notés,#071-1797-8,,Ajouter,"59,93 $",Était±,±,"89,99 $","prix était 89,99 $",Il n’en reste que 5,Comparer,,,,,,,,,,,
